time,flow,salt,temp,TRC_tr1,TRC_age,NCS_ss1,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_grn,PHY_bga,PHY_diatom
2023-01-01 00:00:00,0.059,0.011935,20.493192,1,0,1.8,172.091944,123.724792,1.382447,1.83579,0.16129,0.016129,30.489953,152.979905,3.718237,9.239058,0.052748,0.065935,274.409573,8.675886,0.013187,15.297991,7.277419,7.277419,7.277419
2023-01-02 00:00:00,0.063,0.011936,20.50198,1,0,1.8,169.990464,123.724792,1.425249,1.678851,0.16129,0.016129,30.378985,152.757971,3.604099,9.039316,0.051029,0.063787,273.410868,8.409565,0.012757,15.275797,7.277419,7.277419,7.277419
2023-01-03 00:00:00,0.059,0.011936,20.510769,1,0,1.8,167.888984,123.724792,1.46805,1.521911,0.16129,0.016129,30.268018,152.536036,3.489961,8.839575,0.049311,0.061639,272.412162,8.143243,0.012328,15.253604,7.277419,7.277419,7.277419
2023-01-04 00:00:00,0.06,0.011937,20.519558,1,0,1.8,165.787505,123.724792,1.510852,1.364972,0.16129,0.016129,30.157051,152.314102,3.375824,8.639834,0.047593,0.059491,271.413457,7.876922,0.011898,15.23141,7.277419,7.277419,7.277419
2023-01-05 00:00:00,0.052,0.011937,20.528347,1,0,1.8,163.686025,89.251995,1.553653,1.208032,0.16129,0.016129,30.046084,152.092167,3.261686,8.440093,0.045875,0.057344,270.414752,7.6106,0.011469,15.209217,24.481231,24.481231,24.481231
2023-01-06 00:00:00,0.056,0.011939,20.440807,1,0,1.880835,164.060686,89.79806,1.590675,1.174934,0.16129,0.016129,30.037423,152.074847,3.214286,8.434128,0.042843,0.053554,270.336811,7.5,0.010711,15.207485,23.483843,23.483843,23.483843
2023-01-07 00:00:00,0.059,0.011942,20.284742,1,0,2.019082,166.196789,90.344126,1.623591,1.229794,0.16129,0.016129,30.101427,152.202854,3.214286,8.565792,0.038879,0.048599,270.912842,7.5,0.00972,15.220285,22.486454,22.486454,22.486454
2023-01-08 00:00:00,0.059,0.011945,20.128677,1,0,2.157329,168.332891,90.890191,1.656507,1.284655,0.16129,0.016129,30.16543,152.330861,3.214286,8.697457,0.034915,0.043644,271.488873,7.5,0.008729,15.233086,21.489066,21.489066,21.489066
2023-01-09 00:00:00,0.055,0.011948,19.972611,1,0,2.295577,170.468994,91.436257,1.689423,1.339515,0.16129,0.016129,30.229434,152.458867,3.214286,8.829121,0.030951,0.038689,272.064903,7.5,0.007738,15.245887,20.491677,20.491677,20.491677
2023-01-10 00:00:00,0.054,0.011951,19.816546,1,0,2.433824,172.605096,91.982322,1.722339,1.394375,0.16129,0.016129,30.293437,152.586874,3.214286,8.960785,0.026987,0.033734,272.640934,7.5,0.006747,15.258687,19.494289,19.494289,19.494289
2023-01-11 00:00:00,0.044,0.011954,19.660481,1,0,2.572072,174.741199,92.528387,1.755255,1.449235,0.16129,0.016129,30.357441,152.714881,3.214286,9.092449,0.023023,0.028779,273.216965,7.5,0.005756,15.271488,18.4969,18.4969,18.4969
2023-01-12 00:00:00,0.03,0.011957,19.504416,1,0,2.710319,176.877301,93.074453,1.788171,1.504095,0.16129,0.016129,30.421444,152.842888,3.214286,9.224113,0.019059,0.023824,273.792996,7.5,0.004765,15.284289,17.499512,17.499512,17.499512
2023-01-13 00:00:00,0.036,0.01196,19.348351,1,0,2.848566,179.013404,93.620518,1.821087,1.558955,0.16129,0.016129,30.485447,152.970895,3.214286,9.355777,0.015095,0.018869,274.369026,7.5,0.003774,15.297089,16.502124,16.502124,16.502124
2023-01-14 00:00:00,0.037,0.011963,19.192286,1,0,2.986814,181.149506,94.166584,1.854003,1.613815,0.16129,0.016129,30.549451,153.098902,3.214286,9.487442,0.011131,0.013913,274.945057,7.5,0.002783,15.30989,15.504735,15.504735,15.504735
2023-01-15 00:00:00,0.035,0.011966,19.036221,1,0,3.125061,183.285609,94.712649,1.886919,1.668675,0.16129,0.016129,30.613454,153.226908,3.214286,9.619106,0.007167,0.008958,275.521088,7.5,0.001792,15.322691,14.507347,14.507347,14.507347
2023-01-16 00:00:00,0.04,0.011969,18.880156,1,0,3.263308,185.421711,95.258714,1.919835,1.723535,0.16129,0.016129,30.677458,153.354915,3.214286,9.75077,0.003203,0.004003,276.097119,7.5,0.000801,15.335492,13.509958,13.509958,13.509958
2023-01-17 00:00:00,0.037,0.011972,18.724091,1,0,3.401556,187.557814,95.80478,1.952751,1.778395,0.16129,0.016129,30.741461,153.482922,3.214286,9.882434,0,0,276.673149,7.5,0,15.348292,12.51257,12.51257,12.51257
2023-01-18 00:00:00,0.033,0.011975,18.568026,1,0,3.539803,189.693916,96.085409,1.985667,1.833255,0.16129,0.016129,30.805464,153.610929,3.214286,10.014098,0,0,277.24918,7.5,0,15.361093,12.034642,12.034642,12.034642
2023-01-19 00:00:00,0.029,0.011977,18.622546,1,0,3.563751,188.537287,96.085409,1.979874,1.842758,0.16129,0.016129,30.900461,153.800922,3.240178,9.99374,0,0,278.104149,7.560415,0,15.380092,12.105908,12.105908,12.105908
2023-01-20 00:00:00,0.046,0.011977,18.83978,1,0,3.499545,184.836458,96.085409,1.944225,1.81728,0.16129,0.016129,31.019361,154.038722,3.286039,9.856135,0.001465,0.001831,279.174251,7.667425,0.000366,15.403872,12.177174,12.177174,12.177174
2023-01-21 00:00:00,0.046,0.011978,19.057015,1,0,3.435339,181.135629,96.085409,1.908576,1.791801,0.16129,0.016129,31.138261,154.276523,3.331901,9.718529,0.006525,0.008156,280.244352,7.774435,0.001631,15.427652,12.24844,12.24844,12.24844
2023-01-22 00:00:00,0.045,0.011978,19.274249,1,0,3.371133,177.4348,96.085409,1.872927,1.766323,0.16129,0.016129,31.257162,154.514323,3.377762,9.580923,0.011585,0.014481,281.314454,7.881445,0.002896,15.451432,12.319706,12.319706,12.319706
2023-01-23 00:00:00,0.041,0.011978,19.491483,1,0,3.306927,173.733971,96.085409,1.837278,1.740844,0.16129,0.016129,31.376062,154.752123,3.423624,9.443318,0.016644,0.020805,282.384555,7.988456,0.004161,15.475212,12.390972,12.390972,12.390972
2023-01-24 00:00:00,0.044,0.011979,19.708717,1,0,3.242721,170.033142,96.085409,1.801629,1.715365,0.16129,0.016129,31.494962,154.989924,3.469485,9.305712,0.021704,0.02713,283.454657,8.095466,0.005426,15.498992,12.462238,12.462238,12.462238
2023-01-25 00:00:00,0.042,0.011979,19.925951,1,0,3.178514,166.332313,96.085409,1.765981,1.689887,0.16129,0.016129,31.613862,155.227724,3.515347,9.168106,0.026764,0.033455,284.524758,8.202476,0.006691,15.522772,12.533504,12.533504,12.533504
2023-01-26 00:00:00,0.042,0.01198,20.143186,1,0,3.114308,162.631484,96.085409,1.730332,1.664408,0.16129,0.016129,31.732762,155.465524,3.561208,9.030501,0.031824,0.03978,285.59486,8.309486,0.007956,15.546552,12.60477,12.60477,12.60477
2023-01-27 00:00:00,0.042,0.01198,20.36042,1,0,3.050102,158.930655,96.085409,1.694683,1.638929,0.16129,0.016129,31.851662,155.703325,3.60707,8.892895,0.036884,0.046105,286.664962,8.416496,0.009221,15.570332,12.676036,12.676036,12.676036
2023-01-28 00:00:00,0.046,0.01198,20.577654,1,0,2.985896,155.229826,96.085409,1.659034,1.613451,0.16129,0.016129,31.970563,155.941125,3.652931,8.755289,0.041944,0.052429,287.735063,8.523506,0.010486,15.594113,12.747302,12.747302,12.747302
2023-01-29 00:00:00,0.041,0.011981,20.794888,1,0,2.92169,151.528997,96.085409,1.623385,1.587972,0.16129,0.016129,32.089463,156.178925,3.698793,8.617683,0.047003,0.058754,288.805165,8.630516,0.011751,15.617893,12.818568,12.818568,12.818568
2023-01-30 00:00:00,0.04,0.011981,21.012122,1,0,2.857484,147.828168,96.085409,1.587736,1.562494,0.16129,0.016129,32.208363,156.416726,3.744654,8.480078,0.052063,0.065079,289.875266,8.737527,0.013016,15.641673,12.889834,12.889834,12.889834
2023-01-31 00:00:00,0.038,0.011982,21.229357,1,0,2.793278,144.127339,96.085409,1.552087,1.537015,0.16129,0.016129,32.327263,156.654526,3.790516,8.342472,0.057123,0.071404,290.945368,8.844537,0.014281,15.665453,12.9611,12.9611,12.9611
2023-02-01 00:00:00,0.047,0.011982,21.446591,1,0,2.729072,140.42651,96.547092,1.516438,1.511536,0.16129,0.016129,32.446163,156.892327,3.836377,8.204866,0.062183,0.077729,292.015469,8.951547,0.015546,15.689233,12.837834,12.837834,12.837834
2023-02-02 00:00:00,0.042,0.011981,21.517132,1,0,2.770185,139.078863,97.563667,1.48079,1.497215,0.16129,0.016129,32.305041,156.610083,3.815366,8.095225,0.067243,0.084053,290.745373,8.902521,0.016811,15.661008,12.480762,12.480762,12.480762
2023-02-03 00:00:00,0.041,0.011977,21.466184,1,0,2.898445,139.680084,98.580242,1.445141,1.492125,0.16129,0.016129,31.948765,155.897529,3.739021,8.008721,0.072303,0.090378,287.538881,8.724382,0.018076,15.589753,12.12369,12.12369,12.12369
2023-02-04 00:00:00,0.036,0.011974,21.415236,1,0,3.026704,140.281306,99.596817,1.409492,1.487036,0.16129,0.016129,31.592488,155.184975,3.662676,7.922218,0.077362,0.096703,284.332389,8.546244,0.019341,15.518498,11.766618,11.766618,11.766618
2023-02-05 00:00:00,0.034,0.011971,21.364288,1,0,3.154964,140.882528,100.613392,1.373843,1.481946,0.16129,0.016129,31.236211,154.472422,3.586331,7.835715,0.082422,0.103028,281.125897,8.368105,0.020606,15.447242,11.409546,11.409546,11.409546
2023-02-06 00:00:00,0.041,0.011968,21.31334,1,0,3.283224,141.48375,101.629968,1.338194,1.476856,0.16129,0.016129,30.879934,153.759868,3.509986,7.749212,0.087482,0.109353,277.919405,8.189967,0.021871,15.375987,11.052474,11.052474,11.052474
2023-02-07 00:00:00,0.041,0.011965,21.262392,1,0,3.411483,142.084971,102.646543,1.302545,1.471767,0.16129,0.016129,30.523657,153.047314,3.433641,7.662708,0.092542,0.115677,274.712913,8.011828,0.023135,15.304731,10.695402,10.695402,10.695402
2023-02-08 00:00:00,0.046,0.011961,21.211444,1,0,3.539743,142.686193,103.663118,1.266896,1.466677,0.16129,0.016129,30.16738,152.33476,3.357296,7.576205,0.097602,0.122002,271.50642,7.83369,0.0244,15.233476,10.33833,10.33833,10.33833
2023-02-09 00:00:00,0.04,0.011958,21.160496,1,0,3.668003,143.287415,104.679693,1.231248,1.461587,0.16129,0.016129,29.811103,151.622206,3.280951,7.489702,0.102662,0.128327,268.299928,7.655552,0.025665,15.162221,9.981258,9.981258,9.981258
2023-02-10 00:00:00,0.043,0.011955,21.109548,1,0,3.796263,143.888637,105.696268,1.195599,1.456498,0.16129,0.016129,29.454826,150.909652,3.204606,7.403199,0.107721,0.134652,265.093436,7.477413,0.02693,15.090965,9.624186,9.624186,9.624186
2023-02-11 00:00:00,0.041,0.011952,21.0586,1,0,3.924522,144.489858,106.712843,1.15995,1.451408,0.16129,0.016129,29.098549,150.197099,3.128261,7.316696,0.112781,0.140977,261.886944,7.299275,0.028195,15.01971,9.267114,9.267114,9.267114
2023-02-12 00:00:00,0.037,0.011949,21.007652,1,0,4.052782,145.09108,107.729418,1.124301,1.446318,0.16129,0.016129,28.742272,149.484545,3.051916,7.230192,0.117841,0.147301,258.680452,7.121136,0.02946,14.948454,8.910042,8.910042,8.910042
2023-02-13 00:00:00,0.039,0.011945,20.956704,1,0,4.181042,145.692302,108.745993,1.088652,1.441229,0.16129,0.016129,28.385996,148.771991,2.97557,7.143689,0.122901,0.153626,255.47396,6.942998,0.030725,14.877199,8.55297,8.55297,8.55297
2023-02-14 00:00:00,0.038,0.011942,20.905756,1,0,4.309301,146.293524,109.762569,1.053003,1.436139,0.16129,0.016129,28.029719,148.059437,2.899225,7.057186,0.127961,0.159951,252.267467,6.764859,0.03199,14.805944,8.195898,8.195898,8.195898
2023-02-15 00:00:00,0.03,0.011939,20.854808,1,0,4.437561,146.894745,109.630354,1.017354,1.431049,0.16129,0.016129,27.673442,147.346883,2.82288,6.970683,0.133021,0.166276,249.060975,6.586721,0.033255,14.734688,8.129247,8.129247,8.129247
2023-02-16 00:00:00,0.112,0.011939,20.843618,1,0,4.473965,147.452042,108.101855,1.007889,1.431201,0.16129,0.016129,28.11358,148.227161,2.825159,7.01009,0.135959,0.169949,253.022223,6.592037,0.03399,14.822716,8.415586,8.415586,8.415586
2023-02-17 00:00:00,0.052,0.011943,20.870161,1,0,4.423233,147.96765,106.573355,1.023261,1.436325,0.16129,0.016129,29.309217,150.618435,2.902021,7.168939,0.136885,0.171106,263.782956,6.771383,0.034221,15.061843,8.701925,8.701925,8.701925
2023-02-18 00:00:00,0.021,0.011947,20.896703,1,0,4.372501,148.483259,105.044855,1.038634,1.441449,0.16129,0.016129,30.504854,153.009708,2.978883,7.327788,0.13781,0.172263,274.543688,6.950728,0.034453,15.300971,8.988264,8.988264,8.988264
2023-02-19 00:00:00,0.011,0.01195,20.923246,1,0,4.321769,148.998868,103.516355,1.054006,1.446574,0.16129,0.016129,31.700491,155.400982,3.055746,7.486637,0.138736,0.17342,285.30442,7.130074,0.034684,15.540098,9.274603,9.274603,9.274603
2023-02-20 00:00:00,0.009,0.011954,20.949789,1,0,4.271037,149.514476,101.987855,1.069379,1.451698,0.16129,0.016129,32.896128,157.792256,3.132608,7.645486,0.139662,0.174577,296.065153,7.309419,0.034915,15.779226,9.560942,9.560942,9.560942
2023-02-21 00:00:00,0.007,0.011958,20.976331,1,0,4.220305,150.030085,100.459355,1.084751,1.456822,0.16129,0.016129,34.091765,160.18353,3.209471,7.804334,0.140587,0.175734,306.825885,7.488765,0.035147,16.018353,9.847281,9.847281,9.847281
2023-02-22 00:00:00,0.009,0.011961,21.002874,1,0,4.169573,150.545693,98.930855,1.100124,1.461946,0.16129,0.016129,35.287402,162.574804,3.286333,7.963183,0.141513,0.176891,317.586617,7.66811,0.035378,16.25748,10.13362,10.13362,10.13362
2023-02-23 00:00:00,0.008,0.011965,21.029417,1,0,4.118841,151.061302,97.402355,1.115496,1.46707,0.16129,0.016129,36.483039,164.966078,3.363195,8.122032,0.142438,0.178048,328.34735,7.847456,0.03561,16.496608,10.419959,10.419959,10.419959
2023-02-24 00:00:00,0.028,0.011969,21.055959,1,0,4.068109,151.57691,95.873855,1.130869,1.472194,0.16129,0.016129,37.678676,167.357352,3.440058,8.280881,0.143364,0.179205,339.108082,8.026801,0.035841,16.735735,10.706298,10.706298,10.706298
2023-02-25 00:00:00,0.033,0.011972,21.082502,1,0,4.017377,152.092519,94.345355,1.146241,1.477318,0.16129,0.016129,38.874313,169.748625,3.51692,8.43973,0.14429,0.180362,349.868814,8.206147,0.036072,16.974863,10.992637,10.992637,10.992637
2023-02-26 00:00:00,0.033,0.011976,21.109044,1,0,3.966645,152.608128,92.816855,1.161614,1.482443,0.16129,0.016129,40.06995,172.139899,3.593782,8.598579,0.145215,0.181519,360.629546,8.385492,0.036304,17.21399,11.278976,11.278976,11.278976
2023-02-27 00:00:00,0.032,0.01198,21.135587,1,0,3.915913,153.123736,91.288355,1.176986,1.487567,0.16129,0.016129,41.265587,174.531173,3.670645,8.757428,0.146141,0.182676,371.390279,8.564838,0.036535,17.453117,11.565315,11.565315,11.565315
2023-02-28 00:00:00,0.042,0.011983,21.16213,1,0,3.865181,153.639345,89.759855,1.192359,1.492691,0.16129,0.016129,42.461223,176.922447,3.747507,8.916277,0.147067,0.183833,382.151011,8.744184,0.036767,17.692245,11.851654,11.851654,11.851654
2023-03-01 00:00:00,0.044,0.011987,21.188672,1,0,3.814449,154.154953,89.090522,1.207731,1.497815,0.16129,0.016129,43.65686,179.313721,3.82437,9.075126,0.147992,0.184991,392.911743,8.923529,0.036998,17.931372,11.931127,11.931127,11.931127
2023-03-02 00:00:00,0.04,0.011986,21.153274,1,0,3.763717,153.696148,89.344817,1.240652,1.49707,0.16129,0.016129,43.448906,178.897811,3.874721,9.189731,0.142566,0.178207,391.040151,9.041015,0.035641,17.889781,11.788213,11.788213,11.788213
2023-03-03 00:00:00,0.042,0.011983,21.071762,1,0,3.712985,152.511888,89.599111,1.286619,1.491963,0.16129,0.016129,42.197603,176.395207,3.905365,9.271449,0.132417,0.165521,379.77843,9.112518,0.033104,17.639521,11.645299,11.645299,11.645299
2023-03-04 00:00:00,0.04,0.011979,20.990249,1,0,3.662253,151.327629,89.853406,1.332585,1.486856,0.16129,0.016129,40.946301,173.892602,3.936009,9.353167,0.122268,0.152835,368.516708,9.184021,0.030567,17.38926,11.502386,11.502386,11.502386
2023-03-05 00:00:00,0.038,0.011975,20.908736,1,0,3.611521,150.143369,90.107701,1.378551,1.481748,0.16129,0.016129,39.694998,171.389997,3.966653,9.434884,0.112119,0.140149,357.254986,9.255524,0.02803,17.139,11.359472,11.359472,11.359472
2023-03-06 00:00:00,0.035,0.011972,20.827223,1,0,3.560789,148.95911,90.361996,1.424517,1.476641,0.16129,0.016129,38.443696,168.887392,3.997297,9.516602,0.10197,0.127463,345.993265,9.327027,0.025493,16.888739,11.216558,11.216558,11.216558
2023-03-07 00:00:00,0.039,0.011968,20.74571,1,0,3.510057,147.77485,90.616291,1.470483,1.471534,0.16129,0.016129,37.192394,166.384787,4.027941,9.59832,0.091822,0.114777,334.731543,9.39853,0.022955,16.638479,11.073644,11.073644,11.073644
2023-03-08 00:00:00,0.036,0.011964,20.664198,1,0,3.459325,146.590591,90.870586,1.51645,1.466426,0.16129,0.016129,35.941091,163.882183,4.058586,9.680038,0.081673,0.102091,323.469821,9.470033,0.020418,16.388218,10.930731,10.930731,10.930731
2023-03-09 00:00:00,0.031,0.011961,20.582685,1,0,3.408593,145.406331,91.124881,1.562416,1.461319,0.16129,0.016129,34.689789,161.379578,4.08923,9.761755,0.071524,0.089405,312.2081,9.541536,0.017881,16.137958,10.787817,10.787817,10.787817
2023-03-10 00:00:00,0.03,0.011957,20.501172,1,0,3.357861,144.222072,91.379176,1.608382,1.456212,0.16129,0.016129,33.438486,158.876973,4.119874,9.843473,0.061375,0.076719,300.946378,9.613039,0.015344,15.887697,10.644903,10.644903,10.644903
2023-03-11 00:00:00,0.035,0.011954,20.419659,1,0,3.307129,143.037812,91.633471,1.654348,1.451104,0.16129,0.016129,32.187184,156.374368,4.150518,9.925191,0.051226,0.064033,289.684656,9.684542,0.012807,15.637437,10.501989,10.501989,10.501989
2023-03-12 00:00:00,0.029,0.01195,20.338146,1,0,3.256397,141.853553,91.887766,1.700315,1.445997,0.16129,0.016129,30.935882,153.871763,4.181162,10.006908,0.041078,0.051347,278.422935,9.756045,0.010269,15.387176,10.359076,10.359076,10.359076
2023-03-13 00:00:00,0.03,0.011946,20.256634,1,0,3.205665,140.669293,92.142061,1.746281,1.440889,0.16129,0.016129,29.684579,151.369158,4.211806,10.088626,0.030929,0.038661,267.161213,9.827548,0.007732,15.136916,10.216162,10.216162,10.216162
2023-03-14 00:00:00,0.029,0.011943,20.175121,1,0,3.154933,139.485034,92.396355,1.792247,1.435782,0.16129,0.016129,28.433277,148.866554,4.24245,10.170344,0.02078,0.025975,255.899492,9.899051,0.005195,14.886655,10.073248,10.073248,10.073248
2023-03-15 00:00:00,0.033,0.011939,20.093608,1,0,3.104201,138.300774,93.270341,1.838213,1.430675,0.16129,0.016129,27.181974,146.363949,4.273095,10.252062,0.010631,0.013289,244.63777,9.970554,0.002658,14.636395,10.069655,10.069655,10.069655
2023-03-16 00:00:00,0.03,0.011938,19.974712,1,0,3.053469,139.935265,94.795885,1.827168,1.410586,0.16129,0.016129,26.666667,145.333333,4.231759,10.177804,0.006452,0.008065,240,9.874104,0.001613,14.533333,10.212548,10.212548,10.212548
2023-03-17 00:00:00,0.038,0.011939,19.82959,1,0,3.002737,143.547272,96.32143,1.776205,1.380009,0.16129,0.016129,26.666667,145.333333,4.140027,9.99434,0.006452,0.008065,240,9.660063,0.001613,14.533333,10.355441,10.355441,10.355441
2023-03-18 00:00:00,0.036,0.01194,19.684467,1,0,2.952005,147.15928,97.846975,1.725243,1.349432,0.16129,0.016129,26.666667,145.333333,4.048295,9.810875,0.006452,0.008065,240,9.446021,0.001613,14.533333,10.498333,10.498333,10.498333
2023-03-19 00:00:00,0.033,0.011941,19.539345,1,0,2.901273,150.771287,99.37252,1.674281,1.318854,0.16129,0.016129,26.666667,145.333333,3.956563,9.627411,0.006452,0.008065,240,9.23198,0.001613,14.533333,10.641226,10.641226,10.641226
2023-03-20 00:00:00,0.03,0.011942,19.394222,1,0,2.850541,154.383294,100.898065,1.623319,1.288277,0.16129,0.016129,26.666667,145.333333,3.864831,9.443947,0.006452,0.008065,240,9.017938,0.001613,14.533333,10.784119,10.784119,10.784119
2023-03-21 00:00:00,0.025,0.011943,19.2491,1,0,2.799809,157.995302,102.42361,1.572356,1.2577,0.16129,0.016129,26.666667,145.333333,3.773099,9.260483,0.006452,0.008065,240,8.803897,0.001613,14.533333,10.927011,10.927011,10.927011
2023-03-22 00:00:00,0.029,0.011944,19.103977,1,0,2.749077,161.607309,103.949154,1.521394,1.227122,0.16129,0.016129,26.666667,145.333333,3.681367,9.077019,0.006452,0.008065,240,8.589855,0.001613,14.533333,11.069904,11.069904,11.069904
2023-03-23 00:00:00,0.029,0.011944,18.958855,1,0,2.698345,165.219316,105.474699,1.470432,1.196545,0.16129,0.016129,26.666667,145.333333,3.589634,8.893555,0.006452,0.008065,240,8.375814,0.001613,14.533333,11.212797,11.212797,11.212797
2023-03-24 00:00:00,0.034,0.011945,18.813733,1,0,2.647613,168.831324,107.000244,1.41947,1.165967,0.16129,0.016129,26.666667,145.333333,3.497902,8.710091,0.006452,0.008065,240,8.161772,0.001613,14.533333,11.35569,11.35569,11.35569
2023-03-25 00:00:00,0.079,0.011946,18.66861,1,0,2.596881,172.443331,108.525789,1.368507,1.13539,0.16129,0.016129,26.666667,145.333333,3.40617,8.526626,0.006452,0.008065,240,7.947731,0.001613,14.533333,11.498582,11.498582,11.498582
2023-03-26 00:00:00,0.056,0.011947,18.523488,1,0,2.546149,176.055338,110.051334,1.317545,1.104813,0.16129,0.016129,26.666667,145.333333,3.314438,8.343162,0.006452,0.008065,240,7.733689,0.001613,14.533333,11.641475,11.641475,11.641475
2023-03-27 00:00:00,0.046,0.011948,18.378365,1,0,2.495417,179.667346,111.576879,1.266583,1.074235,0.16129,0.016129,26.666667,145.333333,3.222706,8.159698,0.006452,0.008065,240,7.519648,0.001613,14.533333,11.784368,11.784368,11.784368
2023-03-28 00:00:00,0.041,0.011949,18.233243,1,0,2.444685,183.279353,113.102424,1.215621,1.043658,0.16129,0.016129,26.666667,145.333333,3.130974,7.976234,0.006452,0.008065,240,7.305606,0.001613,14.533333,11.92726,11.92726,11.92726
2023-03-29 00:00:00,0.041,0.01195,18.08812,1,0,2.393953,186.89136,114.811119,1.164658,1.013081,0.16129,0.016129,26.666667,145.333333,3.039242,7.79277,0.006452,0.008065,240,7.091565,0.001613,14.533333,11.849393,11.849393,11.849393
2023-03-30 00:00:00,0.087,0.01195,18.028823,1,0,2.343221,188.59246,116.709718,1.15376,1.016355,0.16129,0.016129,26.571263,145.142526,3,7.687027,0.007929,0.009911,239.141366,7,0.001982,14.514253,11.542627,11.542627,11.542627
